,發票日期,消費明細_數量,消費明細_單價,消費明細_金額,store_clean,item_clean,label,user_id,price_bucket,label_id
926,2025-10-16,1.0,35.0,35.0,正好停樹林車站停車場,parking fee,交通,1,VERY_LOW,1
927,2025-10-16,1.0,400.0,400.0,冠樺生活,餐廳,飲食,1,MID,0
928,2025-10-16,1.0,40.0,40.0,冠樺生活,熟食,飲食,1,VERY_LOW,0
929,2025-10-17,1.0,40.0,40.0,冠樺生活,熟食,飲食,1,VERY_LOW,0
930,2025-10-17,1.0,50.0,50.0,星翔飲料店,大1四季春珍波椰,飲食,1,LOW,0
931,2025-10-17,1.0,29.0,29.0,國立臺灣大學生物資源暨農學院附設農業試驗場,三明治冰淇淋,飲食,1,VERY_LOW,0
932,2025-10-17,1.0,133.0,133.0,國立臺灣大學生物資源暨農學院附設農業試驗場,起士核桃堡140元,飲食,1,LOW,0
933,2025-10-18,1.0,90.0,90.0,貓啡因商行,紅茶,飲食,1,LOW,0
934,2025-10-18,1.0,130.0,130.0,貓啡因商行,奶茶,飲食,1,LOW,0
935,2025-10-18,2.0,160.0,320.0,貓啡因商行,極致巧克力蛋糕,飲食,1,MID,0
936,2025-10-18,1.0,50.0,50.0,源湧商行,金萱雙q,飲食,1,LOW,0
937,2025-10-18,1.0,40.0,40.0,源湧商行,高山金萱茶,飲食,1,VERY_LOW,0
938,2025-10-18,1.0,2.0,2.0,統一超商台北縣第八六七,可重複使用提袋(1杯裝),購物,1,VERY_LOW,2
939,2025-10-18,1.0,303.0,303.0,遠東百貨板橋新站,超市餐飲其他,飲食,1,MID,0
940,2025-10-18,1.0,40.0,40.0,歐特儀市民廣場地下停車場,停車費,交通,1,VERY_LOW,1
941,2025-10-18,1.0,40.0,40.0,源湧商行,錫蘭紅茶,飲食,1,VERY_LOW,0
942,2025-10-19,1.0,100.0,100.0,長佳機電工程大安運動中心暨和平籃球館營業所,桌球場,娛樂,1,LOW,3
943,2025-10-20,1.0,100.0,100.0,長佳機電工程大安運動中心暨和平籃球館營業所,桌球場,娛樂,1,LOW,3
944,2025-10-20,1.0,13.0,13.0,松深食品,pkl330立頓琥珀紅茶,飲食,1,VERY_LOW,0
945,2025-10-20,1.0,80.0,80.0,冠樺生活,熟食,飲食,1,LOW,0
946,2025-10-20,1.0,38.0,38.0,冠樺生活,美食街,飲食,1,VERY_LOW,0
947,2025-10-20,1.0,45.0,45.0,全家便利商店台大二活門市部,大冰美式,飲食,1,VERY_LOW,0
948,2025-10-20,1.0,32.0,32.0,全家便利商店台大二活門市部,星-二配板巧克力夾心土司,飲食,1,VERY_LOW,0
949,2025-10-20,1.0,48.0,48.0,和德昌台北公館,麥香雞,飲食,1,VERY_LOW,0
950,2025-10-20,1.0,48.0,48.0,和德昌台北公館,四塊麥克雞塊,飲食,1,VERY_LOW,0
951,2025-10-21,2.0,35.0,70.0,統一超商新北市第一四三五,(a)統一h2o純水pet2200,飲食,1,LOW,0
952,2025-10-21,1.0,50.0,50.0,源湧商行,金萱雙q,飲食,1,LOW,0
953,2025-10-22,1.0,32.0,32.0,全家便利商店台大二活門市部,星-二配板巧克力夾心土司,飲食,1,VERY_LOW,0
954,2025-10-22,1.0,45.0,45.0,全家便利商店台大二活門市部,大冰美式,飲食,1,VERY_LOW,0
955,2025-10-23,1.0,65.0,65.0,統一超商新北市第一四三五,特選美式冰咖啡(大),飲食,1,LOW,0
956,2025-10-23,2.0,25.0,50.0,統一超商新北市第一四三五,午后時光-重乳奶茶tp330,飲食,1,LOW,0
957,2025-10-23,1.0,35.0,35.0,正好停樹林車站停車場,parking fee,交通,1,VERY_LOW,1
958,2025-10-23,1.0,125.0,125.0,百變全球餐飲,12fit - 特餐_七味蒜香雞胸(b),飲食,1,LOW,0
959,2025-10-24,1.0,50.0,50.0,源湧商行,金萱雙q,飲食,1,LOW,0
960,2025-10-24,1.0,50.0,50.0,源湧商行,金萱雙q,飲食,1,LOW,0
961,2025-10-24,1.0,40.0,40.0,源湧商行,錫蘭紅茶,飲食,1,VERY_LOW,0
962,2025-10-25,1.0,160.0,160.0,貓啡因商行,極致巧克力蛋糕,飲食,1,MID,0
963,2025-10-25,1.0,100.0,100.0,長佳機電工程大安運動中心暨和平籃球館營業所,桌球場,娛樂,1,LOW,3
964,2025-10-25,1.0,90.0,90.0,貓啡因商行,紅茶,飲食,1,LOW,0
965,2025-10-25,1.0,130.0,130.0,貓啡因商行,奶茶,飲食,1,LOW,0
966,2025-10-25,1.0,160.0,160.0,貓啡因商行,草莓,飲食,1,MID,0
967,2025-10-26,2.0,35.0,70.0,統一超商新北市第一四三五,(a)統一h2o純水pet2200,飲食,1,LOW,0
968,2025-10-26,1.0,65.0,65.0,統一超商新北市第一四三五,特選美式冰咖啡(大),飲食,1,LOW,0
969,2025-10-27,1.0,35.0,35.0,正好停樹林車站停車場,parking fee,交通,1,VERY_LOW,1
970,2025-10-27,1.0,100.0,100.0,長佳機電工程大安運動中心暨和平籃球館營業所,桌球場,娛樂,1,LOW,3
971,2025-10-27,1.0,50.0,50.0,士禾茶坊,金萱雙q,飲食,1,LOW,0
972,2025-10-27,1.0,30.0,30.0,統一超商台北市第四七0,台灣香蕉重量分享包(2入),飲食,1,VERY_LOW,0
973,2025-10-27,1.0,85.0,85.0,冠樺生活,餐飲_熟食,飲食,1,LOW,0
974,2025-10-27,1.0,45.0,45.0,統一超商台北市第四七0,鮭魚鮭魚卵(圓),飲食,1,VERY_LOW,0
975,2025-10-27,1.0,32.0,32.0,全家便利商店台大二活門市部,星-二配板巧克力夾心土司,飲食,1,VERY_LOW,0
976,2025-10-27,1.0,39.0,39.0,統一超商台北市第四七0,石安牧場溏心蛋飯糰(圓),飲食,1,VERY_LOW,0
977,2025-10-27,1.0,35.0,35.0,全家便利商店台大二活門市部,中冰美式,飲食,1,VERY_LOW,0
978,2025-10-28,1.0,140.0,140.0,統一超商,冰/熱 美式咖啡(大),飲食,1,LOW,0
979,2025-10-28,1.0,50.0,50.0,星翔飲料店,大1四季春珍波椰,飲食,1,LOW,0
980,2025-10-29,1.0,45.0,45.0,全家便利商店台大二活門市部,大冰美式,飲食,1,VERY_LOW,0
981,2025-10-29,1.0,35.0,35.0,正好停樹林車站停車場,parking fee,交通,1,VERY_LOW,1
982,2025-10-29,2.0,133.0,266.0,國立臺灣大學生物資源暨農學院附設農業試驗場,起士核桃堡140元,飲食,1,MID,0
983,2025-10-29,1.0,3.0,3.0,國立臺灣大學生物資源暨農學院附設農業試驗場,3元塑膠袋,飲食,1,VERY_LOW,0
